indicatorId,geoUnit,year,value,qualifier,magnitude
CR.3,DEU,2019,79.69000000000001,,
CR.3,DEU,2020,81.28,,
CR.3,DEU,2021,78.36999999999999,,
CR.3,DJI,2006,20.72010040283203,,
CR.3,DJI,2017,39.75772094726563,,
CR.3,DNK,2006,80.54,,
CR.3,DNK,2007,72.61999999999999,,
CR.3,DNK,2008,70.77,,
CR.3,DNK,2009,74.13,,
CR.3,DNK,2010,70.96000000000001,,
CR.3,DNK,2011,71.72,,
CR.3,DNK,2012,74.18,,
CR.3,DNK,2013,73.59,,
CR.3,DNK,2014,75.16000000000001,,
CR.3,DNK,2015,75.77000000000001,,
CR.3,DNK,2016,76.48,,
CR.3,DNK,2017,76.36,,
CR.3,DNK,2018,76.64,,
CR.3,DNK,2019,78.13,,
CR.3,DNK,2020,77.72,,
CR.3,DNK,2021,77.9,,
CR.3,DOM,2000,39.1,,
CR.3,DOM,2001,38.1,,
CR.3,DOM,2002,39,,
CR.3,DOM,2003,43.9,,
CR.3,DOM,2004,43,,
CR.3,DOM,2005,46.9,,
CR.3,DOM,2006,49.3,,
CR.3,DOM,2007,50.8,,
CR.3,DOM,2008,52.5,,
CR.3,DOM,2009,53.3,,
CR.3,DOM,2010,56.6,,
CR.3,DOM,2011,58.6,,
CR.3,DOM,2012,56.2,,
CR.3,DOM,2013,57.9,,
CR.3,DOM,2014,62.5,,
CR.3,DOM,2015,60.5,,
CR.3,DOM,2016,62.6,,
CR.3,DOM,2017,62.2,,
CR.3,DOM,2018,62.6,,
CR.3,DOM,2019,66.3,,
CR.3,DOM,2020,64.1,,
CR.3,DOM,2021,63.2,,
CR.3,DOM,2022,65.6,,
CR.3,DOM,2023,64.9,,
CR.3,DZA,2013,29.42439079284668,,
CR.3,DZA,2019,46.47404861450195,,
CR.3,ECU,2001,42.9,,
CR.3,ECU,2003,48.1,,
CR.3,ECU,2005,49.6,,
CR.3,ECU,2006,51.3,,
CR.3,ECU,2007,51.7,,
CR.3,ECU,2008,55.2,,
CR.3,ECU,2009,58.2,,
CR.3,ECU,2010,57.8,,
CR.3,ECU,2011,64.8,,
CR.3,ECU,2012,66.5,,
CR.3,ECU,2013,65.5,,
CR.3,ECU,2014,64.5,,
CR.3,ECU,2015,67.1,,
CR.3,ECU,2016,68.5,,
CR.3,ECU,2017,69.7,,
CR.3,ECU,2018,72.3,,
CR.3,ECU,2019,74.2,,
CR.3,ECU,2020,73.2,,
CR.3,ECU,2021,79.1,,
CR.3,ECU,2022,80.5,,
CR.3,ECU,2023,79.7,,
CR.3,EGY,2000,57.81,,
CR.3,EGY,2015,72.25,,
CR.3,EGY,2017,76.06,,
CR.3,EGY,2021,74.7180404663086,,
CR.3,EGY,2022,75.71,,
CR.3,ESP,2006,61.27,,
CR.3,ESP,2007,63.1,,
CR.3,ESP,2008,60.52,,
CR.3,ESP,2009,57.22000000000001,,
CR.3,ESP,2010,59.96,,
CR.3,ESP,2011,61.59,,
CR.3,ESP,2012,64.21,,
CR.3,ESP,2013,63.53,,
CR.3,ESP,2014,68.74,,
CR.3,ESP,2015,68.72,,
CR.3,ESP,2016,70.83,,
CR.3,ESP,2017,73.29,,
CR.3,ESP,2018,71.82,,
CR.3,ESP,2019,75.14,,
CR.3,ESP,2020,77.64,,
CR.3,ESP,2021,75.62,,
CR.3,EST,2006,84.42,,
CR.3,EST,2007,82.78999999999999,,
CR.3,EST,2008,82.53,,
CR.3,EST,2009,85.72999999999999,,
CR.3,EST,2010,84.86,,
CR.3,EST,2011,83.36,,
CR.3,EST,2012,83.00999999999999,,
CR.3,EST,2013,84.46000000000001,,
CR.3,EST,2014,83.86,,
CR.3,EST,2015,80.12,,
CR.3,EST,2016,84.54,,
CR.3,EST,2017,83.03,,
CR.3,EST,2018,81.95,,
CR.3,EST,2019,82.78999999999999,,
CR.3,EST,2020,87.18,,
CR.3,EST,2021,85.77,,
CR.3,ETH,2000,4.874410152435303,,
CR.3,ETH,2005,8.619799613952637,,
